,country,description,id_,keywords,is_shoppable,language,name,slug,video_url,is_licensed_video,is_community,thumbnail_url,inspired_by,linked_recipes,tags,cook_time,prep_time,total_time,ratings_negative,ratings_positive,score,protein,fat,calories,sugar,carbohydrates,fiber
740,ZZ,,1544,"date night dinner, steak and shrimp, steak dinner, surf & turf dinner",True,eng,Garlic Lemon Shrimp,garlic-lemon-shrimp,https://vid.tasty.co/output/20419/mp4_640x640/1484159039,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/a7a1092e00b647acae182c17c5bc2c9d/BFV16190_SurfAndTurfDinnerFor2_FB.jpg,,,"8091756,3801552,8091917,64467,64459,1247790,1247794,1247785,1247787,1280508,64480,64505,64486,64471,64465,64466,64444,64500,65848",0,0,0,51,2119,98.0,46.0,21.0,403.0,0.0,4.0,0.0
741,ZZ,"Homemade gnocchi sounds tricky, but the actual process is pretty easy — and well worth the effort. After boiling, peeling, and mashing some potatoes, you’ll whisk them with an egg to make the “dough”. Then comes the fun, soothing part: put on your favorite playlist or podcast while you knead, cut, and add little indentations to every piece. Once they’re done, you simply boil them for 30 seconds and fry up in a decadent butter-sage sauce (or a sauce of your choosing.) Restaurant-level gnocchi accomplished!",816,"tasty, tasty_vegetarian",True,eng,Easy Homemade Potato Gnocchi,easy-homemade-potato-gnocchi,https://vid.tasty.co/output/24412/mp4_640x640/1487698681,False,False,https://img.buzzfeed.com/video-api-prod/assets/926dbe7dcb454e079331930ced3b4e5c/FB_Thumb.jpg,,,"1247788,1247769,1247787,1247781,64505,65859,64488,64471,64444,64453,65410,64486,65848,64500",0,0,0,199,1671,90.0,21.0,15.0,880.0,5.0,163.0,11.0
742,ZZ,,699,,True,eng,Creamy Chicken Bacon Pesto Pasta,creamy-chicken-bacon-pesto-pasta,https://vid.tasty.co/output/18488/mp4_640x640/1482170297,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/35293d5b6dca4126bf34507a16a2e55e/BFV15760_Creamy_Chicken_Bacon_Pesto_Pasta_FB_V2.jpg,,,"1280506,1280507,1247785,1247794,64505,64453,64486,65848,65410,64462,64444",0,0,0,92,1627,95.0,81.0,49.0,1238.0,23.0,115.0,6.0
743,US,,3768,"alliums, arborio, homemade risotto, how to cook risotto, how to make risotto, mushrooms, olive oil, parmesan, perfect risotto, pot, rice, risotto, risotto instructions, risotto recipe, risotto tutorial, shallots, shiitake, tasty, tasty 101, tasty_contains_alcohol, tasty_vegetarian",True,eng,How To Cook A Perfect Risotto,mushroom-risotto,https://vid.tasty.co/output/90516/landscape_480/1524262798,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/d9e73830340c4d2fb0ec5075d8d7d26c/BFV38271_CC2017_11.1.2_FINAL.jpg,,,"5285641,64500,188967,64489,1280508,1280506,1247786,1247769,64453,1280507,1247794,64486,65848",0,0,0,45,1757,98.0,,,,,,
744,ZZ,,883,"andouille sausage, cajun, cajun alfredo, cajun fettuccine alfredo, chicken, fettuccine alfredo, italian, one pot, one pot alfredo, one pot dish",True,eng,One-pot Cajun Fettuccine Alfredo Pasta,one-pot-cajun-fettuccine-alfredo,https://vid.tasty.co/output/26891/mp4_640x640/1489788908,False,False,https://img.buzzfeed.com/video-api-prod/assets/1d48779ad14f4626b7a8ef3e7586967f/BF_THUMB_Square.jpg,,,"64471,1280507,1280503,1280501,1280506,1247794,1247793,1247785,1280510,1280508,65848,64486,65410,64453,64505,64444,65841,64462,65859,65855",0,0,0,82,1614,96.0,48.0,40.0,880.0,19.0,80.0,4.0
745,US,,320,,True,eng,One Pan Chicken And Veggies,one-pan-chicken-and-veggies-1,https://vid.tasty.co/output/32058/mp4_640x640/1495125057,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/f5def83e99dc43379272c3e8ae488e50/BFV5624_OnePanChickenAndVeggies_FBexport1080sq.jpg,,,"7560083,1247775,1247788,1280500,64465,64444,65846,65855,64505,64466,64492,64486",0,0,0,60,1603,97.0,52.0,20.0,536.0,10.0,38.0,9.0
746,GB,,44,,True,eng,One-pot Chickpea Curry (Under 300 Calories),one-pot-chickpea-curry,https://vid.tasty.co/output/32266/mp4_640x640/1495125505,False,False,https://img.buzzfeed.com/video-api-prod/assets/1788047e060b4ec5bad275ad7b9eda34/BFV10096_One-Pot_Chickpea_Curry_Under_300_Calories_THUMB_A.jpg,,,"1247785,1280508,1280507,1280503,1280501,1247794,1247787,64486,64452,64466,64505,65855,65848",0,0,0,119,2007,95.0,16.0,10.0,366.0,20.0,59.0,17.0
747,US,,270,,True,eng,Easy Chicken Piccata,easy-chicken-piccata,https://vid.tasty.co/output/32095/mp4_640x640/1495125390,False,False,https://img.buzzfeed.com/video-api-prod/assets/df534e3f85894560a9540faa18b6e619/BFV6269_EasyChickenPiccata-Thumb1080.jpg,,,"4708980,1247794,1280508,1280506,1247790,1247787,1280503,1280501,1247784,64505,65410,64453,64466,64471,65859,64500,64444,65848,64486",0,0,0,50,2007,98.0,24.0,34.0,488.0,4.0,20.0,2.0
748,US,,1297,,True,eng,Chicken Bacon Broccoli Alfredo,chicken-bacon-broccoli-alfredo,https://vid.tasty.co/output/51258/mp4_640x640/1504721585,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/d282fdea8d9348078ea17cae935c88aa/BFV9208_Spaghetti4Ways.jpg,,,"5993379,5923249,5143247,65859,65855,1247785,1247770,1247794,1280506,1280507,1280508,1280503,1280501,64471,64462,64505,64486,64453,65848",0,0,0,82,1574,96.0,,,,,,
749,ZZ,,2372,"buzzfeed, cheese, chicken, dinner, easy, marinara, mozzarella, parmesan, tasty , tomato",True,eng,The Best Crispy Chicken Parmesan,the-best-crispy-chicken-parmesan,https://vid.tasty.co/output/49292/mp4_640x640/1503613847,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/60ab4f4486644ae7a1d908298fc5881a/fb.jpg,"{'host': 'thekitchn.com', 'url': 'http://www.thekitchn.com/how-to-make-chicken-parmesan-243380'}",,"8091917,1247788,1247775,1280500,1247790,1280501,1280503,1691103,64505,65859,64492,64486,64462,64488,65410,64444,64453,65840,65848,65846",0,0,0,31,1985,99.0,47.0,24.0,689.0,6.0,67.0,4.0
750,GB,,1987,sticky pineapple chicken,True,eng,Sticky Pineapple Chicken,sticky-pineapple-chicken,https://vid.tasty.co/output/44468/mp4_640x640/1500592156,False,False,https://img.buzzfeed.com/video-api-prod/assets/4a3269f0f1d14499a311b9178e04723e/Pineapple_FB_Thumbnail.jpg,"{'host': 'justataste.com', 'url': 'https://www.justataste.com/sticky-pineapple-chicken-recipe/'}",,"64463,8091917,1247785,1280507,1247775,65852,65856,1280506,1247794,1247790,1280510,1280501,1280503,1691103,64510,64506,64500,64503,65859,64486,64444,65848",0,0,0,98,1974,96.0,52.0,47.0,846.0,33.0,56.0,3.0
751,US,,3182,"tasty, tasty_vegetarian",True,eng,Creamy Dairy-free One Pot Pasta,creamy-dairy-free-one-pot-pasta,https://vid.tasty.co/output/71147/landscape_480/1515090534,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/96a1946030be40fa80ea4d0ebdc8bc20/EasyVeganWeeknightDinnersFBFinalNEW.jpg,"{'host': 'zachspuckler.com', 'url': 'http://zachspuckler.com/one-pot-creamy-tomato-pasta/'}",,"64469,8091920,7560083,1247794,1247785,1280506,1247786,65848,1280501,65855,64471,64486,64505,64466,1280508,64462,1280503",0,0,0,120,1556,93.0,20.0,40.0,962.0,17.0,123.0,8.0
752,US,"Whether you’re vegetarian or not, this black bean burger recipe will hit every spot. Made with black beans, oats, onion, and carrots, and spiced up with cumin, coriander, and cayenne, this burger is so good you’ll wonder whether you ever want to go back to the carnivore version. Cook the patties on a pan covered in cooking spray, or use a slightly more generous pour of cooking oil for a crispier finish.",474,"tasty, tasty_vegetarian",True,eng,Black Bean Burgers,black-bean-burgers,https://vid.tasty.co/output/31921/mp4_640x640/1495124928,False,False,https://img.buzzfeed.com/video-api-prod/assets/53125c5621bf480d8ae4f02b1cf4ea78/BFV8045_BlackBeanBurgers-Thumb1080B.jpg,,,"1280500,1280508,1247788,1280510,64504,64471,64486,64505,65843,65848,64444,64466",15,0,15,89,1538,95.0,22.0,8.0,533.0,9.0,93.0,18.0
753,ZZ,,716,"bake, biscuits, casserole, chicken, chicken and biscuits, comfort food, dinner, family, food, gravy, recipe, tasty",True,eng,Chicken & Biscuits Bake,chicken-biscuits-bake,https://vid.tasty.co/output/18856/mp4_640x640/1482277309,False,False,https://img.buzzfeed.com/video-api-prod/assets/d063c31ad85a4ab586287ffbb9b5c1fd/fbthumb1.jpg,,,"65859,1280508,1280507,1247787,1247775,1247785,1280500,1280501,1280503,1280506,1247793,64505,65851,65852,64471,65848,65846,64488,64486,64492,64462,64444",0,0,0,61,1551,97.0,26.0,81.0,1287.0,22.0,116.0,4.0
754,ZZ,"This slow cooker pot roast only takes six ingredients to make thanks to a packet of onion soup mix.  It gives the roast a ton of flavor without a ton of work, and no one will even know it’s there.  The best part?  You just dump everything into the slow cooker, walk away for a few hours, and dinner practically cooks itself.  Serve it over egg noodles or rice and dinner is good to go.",1505,"beef, chicken, chili, cornbread, dinner, easy, kids, pork, slow cooker",True,eng,The Best Ever Slow Cooker Pot Roast,slow-cooker-pot-roast,https://vid.tasty.co/output/10106/mp4_640x640/1473885705,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/130f2ec857b64437b49aeb086ef5d599/BFV12369_4-Easy-Slow-Cooker-Dinners-FB1080SQ.jpg,,,"64463,8091918,8091917,6986106,6807663,5143247,64508,3028912,1280508,1280501,1280503,1247785,1280506,64488,65855,64511,64505,64486,65851,64471,64462,64444,65847",480,0,480,72,1941,97.0,89.0,18.0,633.0,4.0,27.0,3.0
755,US,,158,,True,eng,Cheesy Chicken Broccoli Bake,cheesy-chicken-broccoli-bake,https://vid.tasty.co/output/8578/mp4_640x640/1472567460,False,False,https://img.buzzfeed.com/video-api-prod/assets/fda0057dfb2d4a6a8063128d14db4f53/BFV11613_CheesyChickenandRiceCasserole-ThumbTextless1080.jpg,"{'host': 'campbellskitchen.com', 'url': 'http://www.campbellskitchen.com/recipes/cheesy-chicken-rice-casserole-27173'}",,"1247790,1247794,1247785,1280500,1247775,1280507,1280506,1280508,64492,64444,64471,64462,64505,65855,64486,64488,65846",0,0,0,84,1517,95.0,30.0,39.0,875.0,7.0,99.0,5.0
756,US,,859,,True,eng,One-Pot Shrimp And Spinach Fettuccine Alfredo Pasta,one-pot-shrimp-and-spinach-pasta,https://vid.tasty.co/output/26242/mp4_640x640/1489176247,False,False,https://img.buzzfeed.com/video-api-prod/assets/7e04ff3337eb4aa3883f3ca54798544d/BFV18034_One-PanShrimAndSpinachAlfredoThumb.jpg,,,"6986105,1280507,1247770,1280506,1280503,1280501,1247790,1247794,1280508,1247785,1247786,64500,64459,64486,64444,65855,64462,64471,64505,65848,65859",0,0,0,44,1511,98.0,33.0,29.0,573.0,2.0,45.0,2.0
757,US,,4870,,True,eng,Creamy Cajun Pasta,creamy-cajun-pasta,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/6d9b54963ad9442aa9320076a7bbf0bf.jpeg,,,"64486,65853,64462,64444,64453,3956653,3956652,3956651",0,0,0,2,54,97.0,18.0,52.0,887.0,12.0,83.0,4.0
758,ZZ,,772,"big batch, buzzfeed, cast iron skillet, chicken, chicken pot pie, dinner, healthy, one skillet, one-pan, pie , pot pie, potatoes, quick and easy, shareable, tasty, vegetables",True,eng,One-skillet Chicken Pot Pie,one-skillet-chicken-pot-pie,https://vid.tasty.co/output/22331/mp4_640x640/1485545915,False,False,https://img.buzzfeed.com/video-api-prod/assets/fafe605852804fc7b57862ad36f2fd0d/Thumb_b.jpg,,,"1247785,1247775,1280506,1280507,1247794,1280508,1247790,1280503,1280501,1247787,65840,64444,64486,65855,64492,64505,64471,65846,64462",0,0,0,26,1508,99.0,44.0,61.0,1058.0,11.0,79.0,5.0
759,US,,1528,fried chicken,True,eng,American Buttermilk Fried Chicken,american-buttermilk-fried-chicken,https://vid.tasty.co/output/16094/mp4_640x640/1480448439,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/3fa26a26e9bf46adb74ccf23890e9a54/BFV14278_FriedChickenFromAroundTheWorld3.jpg,,,"8091917,5923248,1280510,1247787,1280502,1247790,1280507,1280506,1280508,65848,64462,64501,64503,64505,64493,64486,64444",0,0,0,86,1489,95.0,59.0,24.0,807.0,8.0,82.0,3.0
760,US,,892,"bell, cacciatore, chicken, italian, mushroom, pepper, red, sauce, tasty, tasty_contains_alcohol, tomato, wine",True,eng,Chicken Cacciatore,chicken-cacciatore,https://vid.tasty.co/output/26843/mp4_640x640/1489774401,False,False,https://img.buzzfeed.com/video-api-prod/assets/1382895d667748a88efbaadd50c10f03/FB_2.jpg,,,"5285641,1280506,1247788,1247787,1247785,1280510,1247790,1280508,64505,65410,65848,65859,64500,64465,64453,64462,64486,64444",0,0,0,87,1894,96.0,26.0,29.0,512.0,11.0,35.0,3.0
761,ZZ,,2412,,True,und,Cashew Chicken Stir-Fry,cashew-chicken-stir-fry,https://vid.tasty.co/output/50604/mp4_640x640/1504217162,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/96137.jpg,"{'host': 'wellplated.com', 'url': 'http://www.wellplated.com/thai-cashew-chicken/'}",,"64463,8091920,8091917,1691103,64505,64489,65855,65859,64486,64448,64471,64466,65410,64444,65848",0,0,0,33,1487,98.0,35.0,16.0,421.0,19.0,37.0,6.0
762,US,,1301,,True,eng,Spinach Artichoke Penne Pasta,spinach-artichoke-penne,https://vid.tasty.co/output/51244/mp4_640x640/1504720250,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/ef2cc36d522b49b7bdfbc2d3036bfb34/BFV10008_Penne4Ways.jpg,,,"64469,8091920,8091917,1280506,1280508,1280507,1247794,64462,64505,64486,64453,65848",0,0,0,213,1474,88.0,46.0,71.0,1589.0,20.0,190.0,11.0
763,US,,1319,,True,eng,Parchment Garlic Butter Salmon,parchment-garlic-butter-salmon,https://vid.tasty.co/output/8250/mp4_640x640/1472696613,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/7d858a6019a440e0a6aad2c859098e51/BFV10813_ParchmentBakedSalmon4Ways-FB1080SQ.jpg,,,"8091756,3801552,8091917,64467,1280508,1247785,1280503,1280501,1280500,1247780,64505,64492,64486,65855,64471,64466,64459,65846",0,0,0,52,1592,97.0,34.0,56.0,684.0,0.0,6.0,0.0
764,US,,3502,,True,eng,Chickpea Sweet Potato Stew,chickpea-sweet-potato-stew,https://vid.tasty.co/output/79256/landscape_480/1518729800,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/159381b1d4784e49a751d1d34a5efcc3/HealthyAndHeartSoupsThatWillFillYouUpFBFINAL.jpg,"{'host': 'ordinaryvegan.net', 'url': 'https://ordinaryvegan.net/moroccon-vegan-stew/'}",,"64469,64468,64463,8091920,1280513,64465,64486,1247789,1280508,1247781,65841,1280503,64505,1247794,64489,64466,1280501,64462,65848",0,0,0,51,1588,97.0,14.0,56.0,976.0,29.0,98.0,15.0
765,US,,939,"chickpeas, coconut, curry, fresh, healthy, indian, milk, one-pot, potatoes, simple, tasty, tasty_vegetarian, vegan, vegetarian, veggie",True,eng,Simple Veggie Curry,simple-veggie-curry,https://vid.tasty.co/output/28258/mp4_640x640/1491243908,False,False,https://img.buzzfeed.com/video-api-prod/assets/7ab114a20dec46c2a25a23f75c845b85/FB_1_.jpg,,,"1247789,1247786,1280508,1247794,1247785,1280501,1280503,65855,64444,65848,65841,64466,64465,64486,64452,64505,64471",0,0,0,47,1449,97.0,24.0,28.0,752.0,20.0,108.0,22.0
766,ZZ,,698,,True,eng,Slow Cooker Butter Chicken,slow-cooker-butter-chicken,https://vid.tasty.co/output/18496/mp4_640x640/1482170845,False,False,https://img.buzzfeed.com/video-api-prod/assets/e61803b8efd84ca680a7769a52650830/BFV15753_Slow_Cooker_Butter_Chicken_Textless_Thumbnail.jpg,,,"6986106,1247785,1280507,1280508,1280506,1280501,1280503,64471,64452,65847,64505,65855,64486,64462",0,0,0,235,1837,89.0,52.0,42.0,648.0,6.0,16.0,3.0
767,US,"It’s been years since you got that slow cooker as a gift and well, outside of a hearty chili, you don’t quite know what to do with it. Well get ready, because it’s time to pull it back out and put together a barbecuing favorite: ribs. That’s right. All you have to do is prep, and let the cooker do the work. With these baby back ribs, you won’t even miss going to Chili’s anymore. ",248,,True,eng,Slow Cooker Ribs,slow-cooker-ribs,https://vid.tasty.co/output/32119/mp4_640x640/1495125390,False,False,https://img.buzzfeed.com/video-api-prod/assets/81733b053eaf4e6c851a676b20798932/BFV6085_Slow-Cooker-Ribs_Thumb.jpg,,,"6986106,1247793,1280507,1280503,1247790,1247788,1280510,64501,64504,64475,64486,65847,64505,64462,65855,64503,64444,64471",0,0,0,71,1810,97.0,52.0,78.0,1224.0,55.0,68.0,2.0
768,ZZ,,1098,"300 calorie, asparagus, bell pepper, dinner, easy, fresh, healthy, honey, honey lime, honey lime shrimp, honey-lime, honey-lime shrimp, light, lime, low cal, low calorie, lunch, shrimp, shrimp stir fry, spring, stir fry, summer",True,eng,Under 300-Calorie Honey Lime Shrimp,under-300-calorie-honey-lime-shrimp,https://vid.tasty.co/output/28576/mp4_640x640/1491506640,False,False,https://img.buzzfeed.com/video-api-prod/assets/8304d77217ec4191a7cfbec72fbd2c37/BFV18838_Under300CalorieHoneyLimeShrimp-Thumb01.jpg,,,"1280507,1280508,1247790,1247787,1247785,1280501,1280503,64459,65859,64465,64505,64486,64466,64444,65848",0,0,0,49,1437,97.0,26.0,9.0,307.0,25.0,33.0,3.0
769,ZZ,,1542,"beef, broccoli, buzzfeed, chicken, dairy-free, dinner, gluten-free, healthy, lunch, one-pan, pork, quick and easy, seafood, shrimp, stir-fry, tasty, vegetables",True,eng,One-Pan Beef And Broccoli Stir-fry,one-pan-beef-and-broccoli-stir-fry,https://vid.tasty.co/output/20739/mp4_640x640/1484338324,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/c006f7c7d8b741da9fdf823c93507852/BFV16130_Stir-Fry_4_Ways_FB.jpg,,,"64463,8091920,8091917,1247794,1247787,1280508,1247785,1280506,1280510,1280498,65855,64471,64505,64500,65859,64486,64448,65848",0,0,0,108,1799,95.0,72.0,22.0,715.0,46.0,60.0,6.0
770,US,,442,,True,eng,Garlic Parmesan Chicken Tenders,garlic-parmesan-chicken-tenders,https://vid.tasty.co/output/31950/mp4_640x640/1495124911,False,False,https://img.buzzfeed.com/video-api-prod/assets/ad95b5782593497cad4a9c0805035a91/BFV8574_GarlicParmesanChickenTenders_FBthumb1x1.jpg,,,"1280508,1247775,1280500,1247790,1280510,1280507,64471,64503,64488,65846,64486,64501,64462,64492,64444",0,0,0,89,1398,95.0,20.0,4.0,196.0,0.0,16.0,0.0
771,US,,4039,"aglio e olio, cacio e pepe, canned tomato, easy recipe, garlic, italian, linguine, pantry, parmesan, pasta, penne, pomodoro, puttatesca, spaghetti, spicy pasta, tomato sauce, tuna",True,eng,Penne With Tomato Sauce Pasta,penne-with-tomato-sauce,https://vid.tasty.co/output/98211/landscape_480/1528823656,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/75c25eb5538b4b3c91fdf71e747c1e84/BFV44742_PantryPasta_FB_Final.jpg,,,"64469,64468,64463,64500,1280508,1280506,1247794,1247787,1247789,1280510,64471,64453,64462,64505,64486,65848",0,0,0,103,1501,94.0,9.0,7.0,313.0,7.0,52.0,4.0
772,ZZ,,657,"avocado, bake, chili, crema, fish, fresh, healthy, lime, spicy, tasty, tilapia",True,eng,Chili Lime Baked Tilapia With Avocado Crema,chili-lime-baked-tilapia-with-avocado-crema,https://vid.tasty.co/output/16370/mp4_640x640/1480614456,False,False,https://img.buzzfeed.com/video-api-prod/assets/bcc3792b20a64e40aabdb0e4298ab555/Thumb_SQ_1.jpg,,,"1247775,1280500,1280507,1247792,1247794,1280510,1280508,1247785,64505,64459,64444,65410,64466,64471,64457,64486,64500,65838,64492",0,0,0,112,1735,94.0,62.0,25.0,511.0,2.0,12.0,6.0
773,US,,3538,,True,eng,Nigerian Beef Stew,nigerian-beef-stew,https://vid.tasty.co/output/81236/landscape_480/1519679958,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/139529.jpg,,,"64463,8091920,8091917,6953016,3802076,64505,65859,64462,1247786,1280501,64486,1247794,65851,65848,1280508,1280503,1280506,1280507,65842",0,0,0,32,1359,98.0,25.0,46.0,750.0,21.0,54.0,5.0
774,ZZ,,837,"cheese, chicken, dinner, easy, one pot, one-pot, pasta, penne, red sauce, spinach, tasty",True,eng,One-pot Spinach Chicken Pasta,one-pot-spinach-chicken-pasta,https://vid.tasty.co/output/25884/mp4_640x640/1488929664,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/29618.jpg,,,"1247775,1280508,1280507,1280510,1247789,1280506,1247790,1247794,1247786,65410,64453,64462,65859,65848,64505,64444,64471,65855,64486",0,0,0,61,1372,96.0,63.0,46.0,1183.0,17.0,136.0,11.0
775,US,"There are many benefits to making your favorite Chinese takeout meal at home — and that includes chicken lo mein! For one, you can add more fresh vegetables to your chicken lo mein, or use soy sauce with less sodium for a lighter version. To make it, all you have to do is stir-fry your chicken and veggies, add cooked egg noodles, and toss it all together with a simple sauce. Top with scallions, box up the leftovers, and you’ll have cheap, yummy eats for days.",253,,True,eng,Chicken Lo Mein,chicken-lo-mein,https://vid.tasty.co/output/32118/mp4_640x640/1495125380,False,False,https://img.buzzfeed.com/video-api-prod/assets/2b74b6ec6d4b4476a415c0f5136d0e0e/BFV5826_Chicken_Lo_Mein_Thumb.jpg,,,"65851,1247788,65849,1247785,1280510,1280508,1280506,1280507,1280503,1280501,64444,64448,65859,64505,64488,65410,64471,64486,65848",10,15,25,99,1712,95.0,,,,,,
